caller_id,callee_id,source_ip,destination_ip,call_start_time,call_duration_seconds,call_type,call_status,protocol,call_quality,is_blacklisted,number_of_previous_calls,caller_location,callee_location
+44-7654321098,+1-5553334444,203.0.113.101,198.51.100.127,2025-08-20 21:13:08,480,inbound,completed,SIP,4.3,False,34,UK,USA
+86-13812345678,+1-5551112222,203.0.113.102,198.51.100.48,2025-08-20 21:15:01,587,inbound,completed,SIP,4.2,False,77,China,USA
+86-13812345678,+44-7896541230,203.0.113.139,198.51.100.11,2025-08-20 21:16:17,63,outbound,completed,IAX2,3.8,False,78,China,UK
+86-13987654321,+86-13812345678,203.0.113.113,198.51.100.213,2025-08-20 21:17:38,242,outbound,completed,SIP,3.7,False,88,China,China
+61-412345678,+61-423456789,203.0.113.147,198.51.100.221,2025-08-20 21:19:04,271,inbound,completed,SIP,4.5,False,64,Australia,Australia
+86-13987654321,+91-7744112233,203.0.113.130,198.51.100.213,2025-08-20 21:19:46,390,inbound,failed,SIP,1.8,False,89,China,India
+86-13812345678,+1-5559876543,203.0.113.135,198.51.100.162,2025-08-20 21:20:35,339,inbound,completed,IAX2,3.5,False,80,China,USA
+1-5553334444,+86-13987654321,203.0.113.106,198.51.100.44,2025-08-20 21:21:38,286,inbound,failed,SIP,1.8,True,38,USA,China
+44-7654321098,+86-13812345678,203.0.113.83,198.51.100.44,2025-08-20 21:23:33,390,outbound,completed,SIP,3.1,False,35,UK,China
+86-13987654321,+1-5554445555,203.0.113.96,198.51.100.68,2025-08-20 21:24:50,573,inbound,completed,SIP,3.5,False,91,China,USA
+86-13812345678,+1-5559876543,203.0.113.58,198.51.100.148,2025-08-20 21:27:00,554,inbound,completed,SIP,3.1,False,82,China,USA
+91-9876543210,+44-7987654321,203.0.113.175,198.51.100.87,2025-08-20 21:29:25,403,outbound,dropped,SIP,2.3,True,41,India,UK
+86-13987654321,+91-8899552211,203.0.113.228,198.51.100.29,2025-08-20 21:31:59,87,inbound,completed,SIP,3.8,False,92,China,India
+86-13987654321,+1-5554445555,203.0.113.139,198.51.100.44,2025-08-20 21:32:41,190,inbound,completed,H.323,4.5,False,93,China,USA
+86-13812345678,+61-412345678,203.0.113.59,198.51.100.211,2025-08-20 21:33:16,121,outbound,completed,SIP,3.5,False,83,China,Australia
+44-7712345678,+86-13812345678,203.0.113.12,198.51.100.9,2025-08-20 21:34:41,414,inbound,failed,H.323,2.5,False,33,UK,China
+44-7654321098,+86-13987654321,203.0.113.183,198.51.100.113,2025-08-20 21:37:35,357,inbound,failed,IAX2,1.4,False,36,UK,China
+1-5551234567,+86-13987654321,203.0.113.180,198.51.100.67,2025-08-20 21:38:31,81,inbound,failed,SIP,1.4,True,45,USA,China
+61-412345678,+44-7896541230,203.0.113.45,198.51.100.19,2025-08-20 21:39:50,218,outbound,completed,SIP,4.9,False,66,Australia,UK
+61-423456789,+86-13812345678,203.0.113.120,198.51.100.138,2025-08-20 21:42:23,398,inbound,completed,SIP,4.2,False,64,Australia,China
+86-13987654321,+1-5556667777,203.0.113.205,198.51.100.235,2025-08-20 21:45:06,132,outbound,completed,SIP,4.3,False,96,China,USA
+44-7654321098,+1-5551112222,203.0.113.22,198.51.100.24,2025-08-20 21:47:17,403,inbound,completed,SIP,3.0,False,37,UK,USA
+91-9876543210,+1-5554445555,203.0.113.229,198.51.100.177,2025-08-20 21:48:28,600,outbound,completed,SIP,4.3,True,42,India,USA
+61-412345678,+61-423456789,203.0.113.128,198.51.100.189,2025-08-20 21:49:33,228,inbound,failed,SIP,1.3,False,67,Australia,Australia
+44-7987654321,+91-9012345678,203.0.113.242,198.51.100.124,2025-08-20 21:52:03,164,inbound,dropped,SIP,1.3,False,31,UK,India
+1-5556667777,+91-9123456789,203.0.113.147,198.51.100.188,2025-08-20 21:54:19,180,outbound,completed,SIP,4.5,False,22,USA,India
+1-5556667777,+91-8123456789,203.0.113.134,198.51.100.17,2025-08-20 21:56:21,310,inbound,dropped,SIP,2.0,False,23,USA,India
+86-13987654321,+61-412345678,203.0.113.90,198.51.100.120,2025-08-20 21:58:48,251,outbound,completed,SIP,5.0,False,97,China,Australia
+91-8123456789,+1-5554445555,203.0.113.67,198.51.100.67,2025-08-20 22:00:48,567,inbound,completed,IAX2,4.6,False,20,India,USA
+91-8899552211,+61-423456789,203.0.113.230,198.51.100.213,2025-08-20 22:02:04,487,outbound,completed,SIP,3.4,False,22,India,Australia
+91-9876543210,+1-5551112222,203.0.113.99,198.51.100.235,2025-08-20 22:04:23,386,outbound,failed,SIP,2.5,True,43,India,USA
+1-5554445555,+91-8123456789,203.0.113.57,198.51.100.177,2025-08-20 22:05:04,317,outbound,dropped,SIP,1.4,False,32,USA,India
+91-9876543210,+61-412345678,203.0.113.80,198.51.100.173,2025-08-20 22:06:54,507,inbound,dropped,SIP,2.1,True,44,India,Australia
+91-9876543210,+91-8123456789,203.0.113.237,198.51.100.198,2025-08-20 22:08:57,89,outbound,failed,IAX2,1.3,True,45,India,India
+91-9876543210,+1-5553334444,203.0.113.225,198.51.100.194,2025-08-20 22:11:16,97,outbound,dropped,SIP,1.9,True,46,India,USA
+1-5553334444,+44-7654321098,203.0.113.61,198.51.100.62,2025-08-20 22:11:48,590,outbound,failed,H.323,1.5,True,40,USA,UK
+1-5551234567,+44-7896541230,203.0.113.48,198.51.100.110,2025-08-20 22:14:06,402,inbound,failed,H.323,1.5,True,46,USA,UK
+61-412345678,+44-7654321098,203.0.113.254,198.51.100.49,2025-08-20 22:15:21,429,inbound,completed,SIP,3.3,False,70,Australia,UK
+91-9876543210,+1-5554445555,203.0.113.209,198.51.100.187,2025-08-20 22:16:26,584,inbound,dropped,SIP,2.4,True,47,India,USA
+1-5554445555,+44-7712345678,203.0.113.37,198.51.100.186,2025-08-20 22:18:57,98,outbound,completed,SIP,3.0,False,34,USA,UK
+91-9988776655,+44-7987654321,203.0.113.73,198.51.100.160,2025-08-20 22:21:07,521,outbound,dropped,SIP,1.2,False,22,India,UK
+91-7744112233,+1-5553334444,203.0.113.84,198.51.100.115,2025-08-20 22:22:41,116,outbound,completed,SIP,4.2,False,23,India,USA
+86-13812345678,+86-13987654321,203.0.113.49,198.51.100.165,2025-08-20 22:25:28,332,outbound,completed,SIP,3.5,False,86,China,China
+61-423456789,+1-5556667777,203.0.113.74,198.51.100.129,2025-08-20 22:26:13,588,outbound,completed,H.323,4.3,False,67,Australia,USA
+86-13987654321,+91-9988776655,203.0.113.100,198.51.100.195,2025-08-20 22:27:59,65,outbound,completed,IAX2,3.1,False,99,China,India
+86-13812345678,+44-7987654321,203.0.113.250,198.51.100.127,2025-08-20 22:28:54,583,outbound,completed,IAX2,4.4,False,87,China,UK
+91-9765432109,+44-7654321098,203.0.113.82,198.51.100.137,2025-08-20 22:31:36,109,outbound,completed,SIP,4.5,False,20,India,UK
+86-13812345678,+61-423456789,203.0.113.215,198.51.100.82,2025-08-20 22:34:10,255,outbound,completed,SIP,4.7,False,88,China,Australia
+61-423456789,+1-5559876543,203.0.113.107,198.51.100.183,2025-08-20 22:35:43,488,outbound,completed,SIP,4.7,False,69,Australia,USA
+91-9876543210,+1-5554445555,203.0.113.227,198.51.100.180,2025-08-20 22:37:52,529,inbound,dropped,H.323,1.3,True,48,India,USA
+61-412345678,+86-13812345678,203.0.113.191,198.51.100.128,2025-08-20 22:39:02,440,inbound,completed,H.323,3.8,False,71,Australia,China
+44-7987654321,+1-5551234567,203.0.113.28,198.51.100.225,2025-08-20 22:40:20,554,inbound,completed,SIP,3.2,False,34,UK,USA
+91-9123456789,+61-412345678,203.0.113.110,198.51.100.122,2025-08-20 22:43:14,220,inbound,completed,H.323,4.3,False,19,India,Australia
+44-7712345678,+1-5551112222,203.0.113.131,198.51.100.192,2025-08-20 22:44:33,453,inbound,completed,SIP,3.5,False,35,UK,USA
+61-423456789,+91-9988776655,203.0.113.164,198.51.100.88,2025-08-20 22:47:24,431,outbound,completed,SIP,4.1,False,70,Australia,India
+86-13987654321,+1-5553334444,203.0.113.142,198.51.100.211,2025-08-20 22:49:43,549,outbound,failed,SIP,1.5,False,100,China,USA
+91-7744112233,+86-13812345678,203.0.113.145,198.51.100.235,2025-08-20 22:52:36,377,inbound,completed,SIP,4.3,False,24,India,China
+1-5554445555,+86-13987654321,203.0.113.93,198.51.100.88,2025-08-20 22:53:29,35,inbound,completed,SIP,3.7,False,36,USA,China
+44-7712345678,+86-13987654321,203.0.113.165,198.51.100.84,2025-08-20 22:55:45,244,outbound,completed,SIP,3.4,False,36,UK,China
+1-5553334444,+44-7896541230,203.0.113.157,198.51.100.207,2025-08-20 22:58:34,242,inbound,dropped,SIP,2.5,True,43,USA,UK
+91-7744112233,+61-423456789,203.0.113.181,198.51.100.5,2025-08-20 23:01:10,393,inbound,completed,SIP,3.6,False,25,India,Australia
+61-423456789,+86-13987654321,203.0.113.110,198.51.100.77,2025-08-20 23:01:50,600,outbound,completed,SIP,4.3,False,72,Australia,China
+1-5551234567,+86-13987654321,203.0.113.196,198.51.100.172,2025-08-20 23:04:02,514,inbound,failed,SIP,1.4,True,48,USA,China
+61-412345678,+91-9876543210,203.0.113.145,198.51.100.139,2025-08-20 23:05:07,57,outbound,completed,SIP,3.6,False,73,Australia,India
+61-412345678,+44-7896541230,203.0.113.124,198.51.100.229,2025-08-20 23:08:07,299,outbound,completed,H.323,4.4,False,74,Australia,UK
+86-13812345678,+91-9765432109,203.0.113.143,198.51.100.237,2025-08-20 23:09:11,293,inbound,completed,SIP,4.4,False,91,China,India
+61-423456789,+86-13812345678,203.0.113.153,198.51.100.194,2025-08-20 23:12:05,141,outbound,completed,SIP,4.9,False,73,Australia,China
+91-8123456789,+86-13987654321,203.0.113.29,198.51.100.183,2025-08-20 23:12:54,102,outbound,dropped,SIP,2.0,False,23,India,China
+1-5559876543,+86-13987654321,203.0.113.141,198.51.100.80,2025-08-20 23:14:27,16,inbound,completed,SIP,3.0,False,24,USA,China
+86-13812345678,+91-7744112233,203.0.113.135,198.51.100.86,2025-08-20 23:15:16,473,inbound,completed,SIP,3.0,False,93,China,India
+91-9876543210,+61-412345678,203.0.113.11,198.51.100.241,2025-08-20 23:16:55,289,inbound,dropped,SIP,1.3,True,50,India,Australia
+1-5553334444,+44-7712345678,203.0.113.81,198.51.100.194,2025-08-20 23:19:34,166,inbound,failed,SIP,1.7,True,44,USA,UK
+86-13812345678,+44-7654321098,203.0.113.244,198.51.100.215,2025-08-20 23:21:09,569,outbound,completed,SIP,3.8,False,94,China,UK
+91-8123456789,+91-9988776655,203.0.113.27,198.51.100.168,2025-08-20 23:24:07,173,inbound,completed,H.323,3.0,False,24,India,India
+91-9876543210,+44-7987654321,203.0.113.100,198.51.100.22,2025-08-20 23:25:04,481,inbound,dropped,SIP,1.4,True,51,India,UK
+61-412345678,+86-13812345678,203.0.113.45,198.51.100.176,2025-08-20 23:25:45,521,inbound,completed,SIP,3.5,False,76,Australia,China
+86-13812345678,+1-5553334444,203.0.113.243,198.51.100.110,2025-08-20 23:28:21,446,inbound,completed,SIP,3.7,False,96,China,USA
+1-5553334444,+1-5554445555,203.0.113.37,198.51.100.110,2025-08-20 23:30:50,365,outbound,dropped,H.323,2.4,True,46,USA,USA
+61-423456789,+91-9765432109,203.0.113.41,198.51.100.230,2025-08-20 23:31:52,548,inbound,completed,SIP,4.2,False,74,Australia,India
+1-5551234567,+61-412345678,203.0.113.51,198.51.100.179,2025-08-20 23:32:56,395,outbound,completed,SIP,4.3,True,49,USA,Australia
+91-9765432109,+1-5556667777,203.0.113.134,198.51.100.110,2025-08-20 23:35:50,270,inbound,completed,SIP,4.7,False,23,India,USA
+91-8899552211,+91-9012345678,203.0.113.244,198.51.100.238,2025-08-20 23:38:34,112,outbound,completed,H.323,4.9,False,23,India,India
+61-423456789,+44-7896541230,203.0.113.220,198.51.100.116,2025-08-20 23:40:26,188,inbound,completed,H.323,3.4,False,75,Australia,UK
+1-5556667777,+91-9988776655,203.0.113.24,198.51.100.204,2025-08-20 23:43:08,344,outbound,completed,SIP,3.6,False,26,USA,India
+61-412345678,+91-7744112233,203.0.113.111,198.51.100.241,2025-08-20 23:44:28,285,outbound,completed,SIP,4.9,False,78,Australia,India
+61-423456789,+44-7654321098,203.0.113.40,198.51.100.44,2025-08-20 23:45:17,160,outbound,completed,IAX2,4.6,False,76,Australia,UK
+86-13812345678,+86-13987654321,203.0.113.135,198.51.100.29,2025-08-20 23:46:40,541,outbound,completed,SIP,4.6,False,97,China,China
+86-13987654321,+61-423456789,203.0.113.250,198.51.100.65,2025-08-20 23:47:32,47,outbound,completed,SIP,3.7,False,108,China,Australia
+44-7654321098,+61-412345678,203.0.113.66,198.51.100.167,2025-08-20 23:48:27,269,outbound,completed,SIP,3.2,False,43,UK,Australia
+86-13987654321,+1-5553334444,203.0.113.208,198.51.100.248,2025-08-20 23:49:59,249,inbound,completed,SIP,4.0,False,109,China,USA
+86-13812345678,+61-423456789,203.0.113.181,198.51.100.153,2025-08-20 23:51:15,438,inbound,completed,SIP,3.4,False,98,China,Australia
+44-7712345678,+61-423456789,203.0.113.88,198.51.100.139,2025-08-20 23:52:59,556,inbound,dropped,SIP,2.4,False,38,UK,Australia
+1-5553334444,+91-8899552211,203.0.113.92,198.51.100.120,2025-08-20 23:55:57,446,inbound,completed,SIP,3.4,True,48,USA,India
+1-5559876543,+86-13987654321,203.0.113.76,198.51.100.66,2025-08-20 23:56:43,193,inbound,completed,SIP,3.1,False,25,USA,China
+61-423456789,+44-7987654321,203.0.113.240,198.51.100.226,2025-08-20 23:58:32,517,outbound,completed,SIP,3.3,False,80,Australia,UK
+86-13812345678,+61-423456789,203.0.113.115,198.51.100.135,2025-08-20 23:59:10,312,outbound,completed,SIP,4.8,False,99,China,Australia
+91-9876543210,+44-7654321098,203.0.113.50,198.51.100.130,2025-08-21 00:02:07,82,inbound,completed,IAX2,3.2,True,52,India,UK
+44-7712345678,+44-7654321098,203.0.113.232,198.51.100.96,2025-08-21 00:04:50,428,inbound,completed,SIP,4.4,False,39,UK,UK
+1-5554445555,+61-423456789,203.0.113.25,198.51.100.26,2025-08-21 00:05:32,112,inbound,completed,SIP,4.7,False,38,USA,Australia
+86-13812345678,+61-423456789,203.0.113.83,198.51.100.182,2025-08-21 00:07:35,58,outbound,completed,SIP,3.6,False,100,China,Australia
+61-412345678,+86-13812345678,203.0.113.132,198.51.100.180,2025-08-21 00:10:28,513,inbound,completed,SIP,4.9,False,80,Australia,China
+91-9876543210,+1-5553334444,203.0.113.35,198.51.100.234,2025-08-21 00:11:02,71,inbound,failed,H.323,2.5,True,53,India,USA
+1-5559876543,+61-412345678,203.0.113.100,198.51.100.171,2025-08-21 00:13:38,416,inbound,completed,SIP,3.9,False,26,USA,Australia
+44-7896541230,+61-423456789,203.0.113.71,198.51.100.118,2025-08-21 00:16:01,431,inbound,completed,H.323,4.1,False,39,UK,Australia
+61-412345678,+61-423456789,203.0.113.24,198.51.100.55,2025-08-21 00:18:59,369,outbound,completed,SIP,3.8,False,82,Australia,Australia
+1-5559876543,+1-5554445555,203.0.113.6,198.51.100.150,2025-08-21 00:20:11,271,inbound,completed,SIP,3.5,False,27,USA,USA
+91-8123456789,+1-5554445555,203.0.113.58,198.51.100.240,2025-08-21 00:23:00,204,outbound,completed,SIP,4.6,False,25,India,USA
+86-13987654321,+61-412345678,203.0.113.109,198.51.100.96,2025-08-21 00:26:00,510,inbound,completed,IAX2,3.1,False,111,China,Australia
+91-9876543210,+44-7896541230,203.0.113.95,198.51.100.71,2025-08-21 00:28:44,86,inbound,dropped,SIP,1.1,True,54,India,UK
+61-412345678,+91-7744112233,203.0.113.32,198.51.100.167,2025-08-21 00:29:49,491,inbound,completed,H.323,4.0,False,84,Australia,India
+1-5556667777,+61-423456789,203.0.113.130,198.51.100.165,2025-08-21 00:32:20,19,inbound,completed,SIP,3.1,False,27,USA,Australia
+44-7987654321,+61-423456789,203.0.113.4,198.51.100.124,2025-08-21 00:32:55,198,outbound,completed,SIP,3.2,False,37,UK,Australia
+91-7744112233,+1-5556667777,203.0.113.17,198.51.100.94,2025-08-21 00:33:34,546,outbound,completed,SIP,3.5,False,29,India,USA
+86-13812345678,+1-5553334444,203.0.113.63,198.51.100.137,2025-08-21 00:34:05,65,outbound,completed,SIP,3.7,False,102,China,USA
+91-9876543210,+1-5553334444,203.0.113.48,198.51.100.45,2025-08-21 00:36:27,168,outbound,dropped,SIP,2.4,True,55,India,USA
+91-9765432109,+86-13987654321,203.0.113.158,198.51.100.243,2025-08-21 00:38:34,550,inbound,completed,H.323,3.6,False,24,India,China
+91-9876543210,+1-5554445555,203.0.113.197,198.51.100.172,2025-08-21 00:41:30,227,outbound,dropped,SIP,1.3,True,56,India,USA
+1-5551234567,+44-7654321098,203.0.113.145,198.51.100.54,2025-08-21 00:43:44,218,outbound,failed,SIP,2.5,True,50,USA,UK
+61-423456789,+91-9123456789,203.0.113.161,198.51.100.118,2025-08-21 00:46:18,168,inbound,completed,SIP,3.9,False,88,Australia,India
+86-13812345678,+44-7654321098,203.0.113.106,198.51.100.20,2025-08-21 00:48:30,193,inbound,completed,H.323,3.0,False,103,China,UK
+1-5553334444,+86-13987654321,203.0.113.247,198.51.100.14,2025-08-21 00:50:34,369,outbound,dropped,IAX2,1.3,True,52,USA,China
+86-13987654321,+86-13812345678,203.0.113.178,198.51.100.179,2025-08-21 00:52:42,376,outbound,completed,SIP,4.9,False,114,China,China
+1-5553334444,+44-7896541230,203.0.113.67,198.51.100.226,2025-08-21 00:55:04,412,outbound,failed,SIP,1.3,True,53,USA,UK
+44-7654321098,+44-7987654321,203.0.113.228,198.51.100.60,2025-08-21 00:56:02,139,outbound,completed,SIP,4.9,False,48,UK,UK
+44-7654321098,+86-13987654321,203.0.113.68,198.51.100.182,2025-08-21 00:57:14,454,outbound,completed,SIP,3.2,False,49,UK,China
+91-9765432109,+91-7744112233,203.0.113.27,198.51.100.58,2025-08-21 00:58:56,463,inbound,completed,SIP,4.6,False,25,India,India
+1-5551234567,+44-7654321098,203.0.113.124,198.51.100.16,2025-08-21 01:01:29,262,inbound,completed,SIP,4.0,True,51,USA,UK
+86-13987654321,+61-423456789,203.0.113.17,198.51.100.199,2025-08-21 01:02:30,120,outbound,completed,IAX2,3.2,False,116,China,Australia
+1-5551234567,+44-7987654321,203.0.113.149,198.51.100.183,2025-08-21 01:04:09,160,outbound,dropped,IAX2,1.7,True,52,USA,UK
+1-5553334444,+86-13812345678,203.0.113.43,198.51.100.127,2025-08-21 01:05:50,271,outbound,dropped,SIP,2.3,True,54,USA,China
+91-9012345678,+61-423456789,203.0.113.135,198.51.100.64,2025-08-21 01:08:29,384,outbound,completed,SIP,4.9,False,14,India,Australia
+91-9988776655,+61-412345678,203.0.113.117,198.51.100.2,2025-08-21 01:10:56,139,inbound,dropped,SIP,1.3,False,27,India,Australia
+91-9765432109,+86-13987654321,203.0.113.236,198.51.100.196,2025-08-21 01:11:29,501,inbound,completed,H.323,4.4,False,26,India,China
+44-7712345678,+61-423456789,203.0.113.113,198.51.100.81,2025-08-21 01:13:34,222,inbound,failed,SIP,2.4,False,40,UK,Australia
+91-9876543210,+86-13987654321,203.0.113.12,198.51.100.18,2025-08-21 01:14:44,140,inbound,dropped,SIP,1.2,True,57,India,China
+44-7654321098,+86-13987654321,203.0.113.203,198.51.100.70,2025-08-21 01:17:10,401,outbound,completed,SIP,3.2,False,51,UK,China
+86-13812345678,+86-13987654321,203.0.113.64,198.51.100.199,2025-08-21 01:18:26,407,inbound,completed,SIP,4.0,False,106,China,China
+91-8899552211,+86-13987654321,203.0.113.15,198.51.100.251,2025-08-21 01:20:03,94,outbound,dropped,H.323,1.5,False,25,India,China
+86-13812345678,+1-5551112222,203.0.113.184,198.51.100.99,2025-08-21 01:22:08,424,inbound,completed,SIP,3.3,False,107,China,USA
+1-5551112222,+86-13987654321,203.0.113.245,198.51.100.241,2025-08-21 01:22:41,73,inbound,dropped,IAX2,1.6,False,34,USA,China
+1-5553334444,+91-9012345678,203.0.113.15,198.51.100.68,2025-08-21 01:24:04,456,inbound,completed,SIP,3.4,True,55,USA,India
+91-8899552211,+86-13987654321,203.0.113.228,198.51.100.216,2025-08-21 01:25:49,201,inbound,dropped,H.323,2.3,False,26,India,China
+1-5559876543,+1-5551112222,203.0.113.50,198.51.100.195,2025-08-21 01:26:35,108,outbound,completed,SIP,3.5,False,28,USA,USA
+91-7744112233,+86-13812345678,203.0.113.236,198.51.100.127,2025-08-21 01:28:56,193,inbound,completed,SIP,3.6,False,31,India,China
+1-5559876543,+91-9123456789,203.0.113.63,198.51.100.97,2025-08-21 01:29:48,573,inbound,completed,SIP,4.2,False,29,USA,India
+44-7987654321,+44-7896541230,203.0.113.146,198.51.100.168,2025-08-21 01:31:26,385,inbound,completed,SIP,4.1,False,40,UK,UK
+44-7987654321,+61-423456789,203.0.113.149,198.51.100.16,2025-08-21 01:32:01,249,outbound,dropped,SIP,2.5,False,41,UK,Australia
+1-5553334444,+91-9988776655,203.0.113.106,198.51.100.161,2025-08-21 01:32:31,520,outbound,dropped,SIP,1.6,True,56,USA,India
+86-13812345678,+61-412345678,203.0.113.19,198.51.100.90,2025-08-21 01:35:28,107,inbound,completed,SIP,4.1,False,109,China,Australia
+86-13987654321,+61-423456789,203.0.113.61,198.51.100.42,2025-08-21 01:36:14,26,outbound,completed,SIP,4.5,False,124,China,Australia
+86-13987654321,+1-5554445555,203.0.113.196,198.51.100.247,2025-08-21 01:38:48,526,inbound,completed,IAX2,3.7,False,125,China,USA
+86-13812345678,+1-5551112222,203.0.113.79,198.51.100.180,2025-08-21 01:39:29,407,outbound,completed,SIP,4.6,False,110,China,USA
+1-5551112222,+1-5554445555,203.0.113.1,198.51.100.41,2025-08-21 01:41:56,211,outbound,completed,SIP,4.0,False,37,USA,USA
+1-5553334444,+1-5551112222,203.0.113.93,198.51.100.238,2025-08-21 01:42:27,173,outbound,dropped,H.323,1.9,True,57,USA,USA
+1-5551234567,+86-13812345678,203.0.113.228,198.51.100.153,2025-08-21 01:44:13,407,outbound,dropped,SIP,2.2,True,53,USA,China
+61-412345678,+44-7987654321,203.0.113.88,198.51.100.254,2025-08-21 01:46:31,448,inbound,completed,SIP,4.5,False,87,Australia,UK
+44-7896541230,+86-13812345678,203.0.113.4,198.51.100.195,2025-08-21 01:47:58,143,inbound,completed,SIP,4.9,False,43,UK,China
+1-5551112222,+1-5553334444,203.0.113.182,198.51.100.186,2025-08-21 01:49:38,329,outbound,completed,SIP,4.0,False,39,USA,USA
+86-13987654321,+61-423456789,203.0.113.38,198.51.100.162,2025-08-21 01:51:10,450,outbound,completed,SIP,4.9,False,126,China,Australia
+1-5553334444,+1-5559876543,203.0.113.125,198.51.100.125,2025-08-21 01:52:05,463,outbound,failed,SIP,1.8,True,59,USA,USA
+86-13987654321,+1-5554445555,203.0.113.39,198.51.100.165,2025-08-21 01:54:53,420,outbound,completed,SIP,4.8,False,127,China,USA
+86-13812345678,+91-9123456789,203.0.113.98,198.51.100.194,2025-08-21 01:57:47,319,inbound,completed,SIP,4.5,False,113,China,India
+1-5554445555,+1-5551234567,203.0.113.50,198.51.100.227,2025-08-21 02:00:43,270,inbound,completed,SIP,3.6,False,45,USA,USA
+1-5551112222,+44-7712345678,203.0.113.6,198.51.100.126,2025-08-21 02:03:07,428,inbound,completed,SIP,4.6,False,40,USA,UK
+1-5553334444,+91-9123456789,203.0.113.109,198.51.100.244,2025-08-21 02:04:05,567,outbound,dropped,SIP,2.2,True,60,USA,India
+91-9988776655,+91-9876543210,203.0.113.192,198.51.100.100,2025-08-21 02:05:22,18,outbound,completed,IAX2,4.0,False,29,India,India
+91-9123456789,+91-9876543210,203.0.113.187,198.51.100.161,2025-08-21 02:06:35,22,outbound,completed,SIP,3.4,False,24,India,India
+61-412345678,+86-13987654321,203.0.113.111,198.51.100.235,2025-08-21 02:07:20,432,outbound,completed,IAX2,4.8,False,88,Australia,China
+91-8123456789,+91-9765432109,203.0.113.64,198.51.100.14,2025-08-21 02:07:59,337,inbound,completed,H.323,3.5,False,26,India,India
+1-5559876543,+91-9988776655,203.0.113.117,198.51.100.229,2025-08-21 02:09:37,294,outbound,completed,H.323,4.5,False,31,USA,India
+44-7654321098,+1-5553334444,203.0.113.170,198.51.100.64,2025-08-21 02:10:47,100,inbound,completed,SIP,4.8,False,52,UK,USA
+44-7712345678,+1-5554445555,203.0.113.117,198.51.100.116,2025-08-21 02:11:52,547,inbound,completed,SIP,4.6,False,42,UK,USA
+91-8123456789,+61-412345678,203.0.113.146,198.51.100.198,2025-08-21 02:13:37,285,inbound,completed,SIP,3.5,False,27,India,Australia
+1-5553334444,+61-412345678,203.0.113.207,198.51.100.150,2025-08-21 02:15:40,564,inbound,completed,SIP,3.5,True,62,USA,Australia
+1-5553334444,+61-423456789,203.0.113.8,198.51.100.128,2025-08-21 02:18:15,593,inbound,failed,SIP,1.2,True,63,USA,Australia
+61-412345678,+86-13987654321,203.0.113.99,198.51.100.99,2025-08-21 02:20:11,228,inbound,failed,H.323,1.1,False,91,Australia,China
+86-13987654321,+86-13812345678,203.0.113.73,198.51.100.253,2025-08-21 02:21:11,493,inbound,dropped,SIP,1.8,False,130,China,China
+86-13812345678,+1-5554445555,203.0.113.158,198.51.100.184,2025-08-21 02:23:20,448,outbound,completed,IAX2,3.8,False,115,China,USA
+61-423456789,+44-7712345678,203.0.113.54,198.51.100.239,2025-08-21 02:24:45,488,outbound,completed,SIP,4.8,False,96,Australia,UK
+91-9765432109,+61-412345678,203.0.113.189,198.51.100.47,2025-08-21 02:26:13,38,outbound,completed,SIP,4.3,False,28,India,Australia
+86-13987654321,+1-5553334444,203.0.113.229,198.51.100.71,2025-08-21 02:28:12,426,inbound,completed,SIP,4.4,False,131,China,USA
+86-13987654321,+91-9988776655,203.0.113.213,198.51.100.89,2025-08-21 02:30:12,463,outbound,completed,IAX2,3.8,False,132,China,India
+91-9012345678,+91-9876543210,203.0.113.49,198.51.100.43,2025-08-21 02:30:43,308,inbound,completed,SIP,3.0,False,16,India,India
+1-5559876543,+61-412345678,203.0.113.145,198.51.100.61,2025-08-21 02:32:05,456,outbound,completed,SIP,5.0,False,32,USA,Australia
+91-9876543210,+1-5554445555,203.0.113.36,198.51.100.246,2025-08-21 02:34:03,91,inbound,dropped,IAX2,1.0,True,61,India,USA
+91-8899552211,+86-13812345678,203.0.113.63,198.51.100.114,2025-08-21 02:36:48,493,inbound,completed,SIP,3.3,False,27,India,China
+61-412345678,+91-8899552211,203.0.113.87,198.51.100.18,2025-08-21 02:37:42,259,outbound,completed,SIP,3.5,False,94,Australia,India
+86-13987654321,+91-7744112233,203.0.113.108,198.51.100.233,2025-08-21 02:39:34,19,inbound,completed,SIP,5.0,False,133,China,India
+44-7896541230,+61-423456789,203.0.113.21,198.51.100.199,2025-08-21 02:42:19,45,inbound,completed,H.323,3.9,False,44,UK,Australia
+91-9012345678,+1-5559876543,203.0.113.94,198.51.100.152,2025-08-21 02:43:12,372,inbound,failed,SIP,2.1,False,17,India,USA
+44-7987654321,+61-423456789,203.0.113.96,198.51.100.173,2025-08-21 02:44:18,246,inbound,completed,SIP,3.8,False,43,UK,Australia
+44-7987654321,+91-8899552211,203.0.113.7,198.51.100.58,2025-08-21 02:44:57,84,inbound,completed,SIP,4.5,False,44,UK,India
+91-9123456789,+86-13812345678,203.0.113.160,198.51.100.229,2025-08-21 02:46:10,126,outbound,dropped,SIP,1.4,False,25,India,China
+61-412345678,+44-7712345678,203.0.113.192,198.51.100.144,2025-08-21 02:49:02,397,inbound,completed,SIP,3.6,False,95,Australia,UK
